t,id,x,y,rho
3.5,64,0.2,0.238796,1000
3.5,65,0.24,0.238796,1000
3.5,66,0.28,0.238796,1000
3.5,67,0.32,0.238796,1000
3.5,68,0.36,0.238796,1000
3.5,69,0,0.278796,1000
3.5,70,0.04,0.278796,1000
3.5,71,0.08,0.278796,1000
3.5,72,0.12,0.278796,1000
3.5,73,0.16,0.278796,1000
3.5,74,0.2,0.278796,1000
3.5,75,0.24,0.278796,1000
3.5,76,0.28,0.278796,1000
3.5,77,0.32,0.278796,1000
3.5,78,0.36,0.278796,1000
3.5,79,0,0.318796,1000
3.5,80,0.04,0.318796,1000
3.5,81,0.08,0.318796,1000
3.5,82,0.12,0.318796,1000
3.5,83,0.16,0.318796,1000
3.5,84,0.2,0.318796,1000
3.5,85,0.24,0.318796,1000
3.5,86,0.28,0.318796,1000
3.5,87,0.32,0.318796,1000
3.5,88,0.36,0.318796,1000
3.5,89,0,0.358796,1000
3.5,90,0.04,0.358796,1000
3.5,91,0.08,0.358796,1000
3.5,92,0.12,0.358796,1000
3.5,93,0.16,0.358796,1000
3.5,94,0.2,0.358796,1000
3.5,95,0.24,0.358796,1000
3.5,96,0.28,0.358796,1000
3.5,97,0.32,0.358796,1000
3.5,98,0.36,0.358796,1000
3.5,99,0,0.398796,1000
3.5,100,0.04,0.398796,1000
3.5,101,0.08,0.398796,1000
3.5,102,0.12,0.398796,1000
3.5,103,0.16,0.398796,1000
3.5,104,0.2,0.398796,1000
3.5,105,0.24,0.398796,1000
3.5,106,0.28,0.398796,1000
3.5,107,0.32,0.398796,1000
3.5,108,0.36,0.398796,1000
3.5,109,0,0.438796,1000
3.5,110,0.04,0.438796,1000
3.5,111,0.08,0.438796,1000
3.5,112,0.12,0.438796,1000
3.5,113,0.16,0.438796,1000
3.5,114,0.2,0.438796,1000
3.5,115,0.24,0.438796,1000
3.5,116,0.28,0.438796,1000
3.5,117,0.32,0.438796,1000
3.5,118,0.36,0.438796,1000
3.5,119,0,0.478796,1000
3.5,120,0.04,0.478796,1000
3.5,121,0.08,0.478796,1000
3.5,122,0.12,0.478796,1000
3.5,123,0.16,0.478796,1000
3.5,124,0.2,0.478796,1000
3.5,125,0.24,0.478796,1000
3.5,126,0.28,0.478796,1000
3.5,127,0.32,0.478796,1000
3.5,128,0.36,0.478796,1000
3.5,129,0,0.518796,1000
3.5,130,0.04,0.518796,1000
3.5,131,0.08,0.518796,1000
3.5,132,0.12,0.518796,1000
3.5,133,0.16,0.518796,1000
3.5,134,0.2,0.518796,1000
3.5,135,0.24,0.518796,1000
3.5,136,0.28,0.518796,1000
3.5,137,0.32,0.518796,1000
3.5,138,0.36,0.518796,1000
3.5,139,0,0.558796,1000
3.5,140,0.04,0.558796,1000
3.5,141,0.08,0.558796,1000
3.5,142,0.12,0.558796,1000
3.5,143,0.16,0.558796,1000
3.5,144,0.2,0.558796,1000
3.5,145,0.24,0.558796,1000
3.5,146,0.28,0.558796,1000
3.5,147,0.32,0.558796,1000
3.5,148,0.36,0.558796,1000
3.5,149,0,0.598796,1000
3.5,150,0.04,0.598796,1000
3.5,151,0.08,0.598796,1000
3.5,152,0.12,0.598796,1000
3.5,153,0.16,0.598796,1000
3.5,154,0.2,0.598796,1000
3.5,155,0.24,0.598796,1000
3.5,156,0.28,0.598796,1000
3.5,157,0.32,0.598796,1000
3.5,158,0.36,0.598796,1000
3.5,159,0,0.638796,1000
3.5,160,0.04,0.638796,1000
3.5,161,0.08,0.638796,1000
3.5,162,0.12,0.638796,1000
3.5,163,0.16,0.638796,1000
3.5,164,0.2,0.638796,1000
3.5,165,0.24,0.638796,1000
3.5,166,0.28,0.638796,1000
3.5,167,0.32,0.638796,1000
3.5,168,0.36,0.638796,1000
3.5,169,0,0.678796,1000
3.5,170,0.04,0.678796,1000
3.5,171,0.08,0.678796,1000
3.5,172,0.12,0.678796,1000
3.5,173,0.16,0.678796,1000
3.5,174,0.2,0.678796,1000
3.5,175,0.24,0.678796,1000
3.5,176,0.28,0.678796,1000
3.5,177,0.32,0.678796,1000
3.5,178,0.36,0.678796,1000
3.5,179,0,0.718796,1000
3.5,180,0.04,0.718796,1000
3.5,181,0.08,0.718796,1000
3.5,182,0.12,0.718796,1000
3.5,183,0.16,0.718796,1000
3.5,184,0.2,0.718796,1000
3.5,185,0.24,0.718796,1000
3.5,186,0.28,0.718796,1000
3.5,187,0.32,0.718796,1000
3.5,188,0.36,0.718796,1000
3.5,189,0,0.758796,1000
3.5,190,0.04,0.758796,1000
3.5,191,0.08,0.758796,1000
3.5,192,0.12,0.758796,1000
3.5,193,0.16,0.758796,1000
3.5,194,0.2,0.758796,1000
3.5,195,0.24,0.758796,1000
3.5,196,0.28,0.758796,1000
3.5,197,0.32,0.758796,1000
3.5,198,0.36,0.758796,1000
3.52,0,0.04,-0.00121757,1000
3.52,1,0.08,-0.00121757,1000
3.52,2,0.12,-0.00121757,1000
3.52,3,0.16,-0.00121757,1000
3.52,4,0.2,-0.00121757,1000
3.52,5,0.24,-0.00121757,1000
3.52,6,0.28,-0.00121757,1000
3.52,7,0.32,-0.00121757,1000
3.52,8,0.36,-0.00121757,1000
3.52,9,0,0.0387824,1000
3.52,10,0.04,0.0387824,1000
3.52,11,0.08,0.0387824,1000
3.52,12,0.12,0.0387824,1000
3.52,13,0.16,0.0387824,1000
3.52,14,0.2,0.0387824,1000
3.52,15,0.24,0.0387824,1000
3.52,16,0.28,0.0387824,1000
3.52,17,0.32,0.0387824,1000
3.52,18,0.36,0.0387824,1000
3.52,19,0,0.0787824,1000
3.52,20,0.04,0.0787824,1000
3.52,21,0.08,0.0787824,1000
3.52,22,0.12,0.0787824,1000
3.52,23,0.16,0.0787824,1000
3.52,24,0.2,0.0787824,1000
3.52,25,0.24,0.0787824,1000
3.52,26,0.28,0.0787824,1000
3.52,27,0.32,0.0787824,1000
3.52,28,0.36,0.0787824,1000
3.52,29,0,0.118782,1000
3.52,30,0.04,0.118782,1000
3.52,31,0.08,0.118782,1000
3.52,32,0.12,0.118782,1000
3.52,33,0.16,0.118782,1000
3.52,34,0.2,0.118782,1000
3.52,35,0.24,0.118782,1000
3.52,36,0.28,0.118782,1000
3.52,37,0.32,0.118782,1000
3.52,38,0.36,0.118782,1000
3.52,39,0,0.158782,1000
3.52,40,0.04,0.158782,1000
3.52,41,0.08,0.158782,1000
3.52,42,0.12,0.158782,1000
3.52,43,0.16,0.158782,1000
3.52,44,0.2,0.158782,1000
3.52,45,0.24,0.158782,1000
3.52,46,0.28,0.158782,1000
3.52,47,0.32,0.158782,1000
3.52,48,0.36,0.158782,1000
3.52,49,0,0.198782,1000
3.52,50,0.04,0.198782,1000
3.52,51,0.08,0.198782,1000
3.52,52,0.12,0.198782,1000
3.52,53,0.16,0.198782,1000
3.52,54,0.2,0.198782,1000
3.52,55,0.24,0.198782,1000
3.52,56,0.28,0.198782,1000
3.52,57,0.32,0.198782,1000
3.52,58,0.36,0.198782,1000
3.52,59,0,0.238782,1000
3.52,60,0.04,0.238782,1000
3.52,61,0.08,0.238782,1000
3.52,62,0.12,0.238782,1000
3.52,63,0.16,0.238782,1000
3.52,64,0.2,0.238782,1000
3.52,65,0.24,0.238782,1000
3.52,66,0.28,0.238782,1000
3.52,67,0.32,0.238782,1000
3.52,68,0.36,0.238782,1000
3.52,69,0,0.278782,1000
3.52,70,0.04,0.278782,1000
3.52,71,0.08,0.278782,1000
3.52,72,0.12,0.278782,1000
3.52,73,0.16,0.278782,1000
3.52,74,0.2,0.278782,1000
3.52,75,0.24,0.278782,1000
3.52,76,0.28,0.278782,1000
3.52,77,0.32,0.278782,1000
3.52,78,0.36,0.278782,1000
3.52,79,0,0.318782,1000
3.52,80,0.04,0.318782,1000
3.52,81,0.08,0.318782,1000
3.52,82,0.12,0.318782,1000
3.52,83,0.16,0.318782,1000
3.52,84,0.2,0.318782,1000
3.52,85,0.24,0.318782,1000
3.52,86,0.28,0.318782,1000
3.52,87,0.32,0.318782,1000
3.52,88,0.36,0.318782,1000
3.52,89,0,0.358782,1000
3.52,90,0.04,0.358782,1000
3.52,91,0.08,0.358782,1000
3.52,92,0.12,0.358782,1000
3.52,93,0.16,0.358782,1000
3.52,94,0.2,0.358782,1000
3.52,95,0.24,0.358782,1000
3.52,96,0.28,0.358782,1000
3.52,97,0.32,0.358782,1000
3.52,98,0.36,0.358782,1000
3.52,99,0,0.398782,1000
3.52,100,0.04,0.398782,1000
3.52,101,0.08,0.398782,1000
3.52,102,0.12,0.398782,1000
3.52,103,0.16,0.398782,1000
3.52,104,0.2,0.398782,1000
3.52,105,0.24,0.398782,1000
3.52,106,0.28,0.398782,1000
3.52,107,0.32,0.398782,1000
3.52,108,0.36,0.398782,1000
3.52,109,0,0.438782,1000
3.52,110,0.04,0.438782,1000
3.52,111,0.08,0.438782,1000
3.52,112,0.12,0.438782,1000
3.52,113,0.16,0.438782,1000
3.52,114,0.2,0.438782,1000
3.52,115,0.24,0.438782,1000
3.52,116,0.28,0.438782,1000
3.52,117,0.32,0.438782,1000
3.52,118,0.36,0.438782,1000
3.52,119,0,0.478782,1000
3.52,120,0.04,0.478782,1000
3.52,121,0.08,0.478782,1000
3.52,122,0.12,0.478782,1000
3.52,123,0.16,0.478782,1000
3.52,124,0.2,0.478782,1000
3.52,125,0.24,0.478782,1000
3.52,126,0.28,0.478782,1000
3.52,127,0.32,0.478782,1000
3.52,128,0.36,0.478782,1000
3.52,129,0,0.518782,1000
3.52,130,0.04,0.518782,1000
3.52,131,0.08,0.518782,1000
3.52,132,0.12,0.518782,1000
3.52,133,0.16,0.518782,1000
3.52,134,0.2,0.518782,1000
3.52,135,0.24,0.518782,1000
3.52,136,0.28,0.518782,1000
3.52,137,0.32,0.518782,1000
3.52,138,0.36,0.518782,1000
3.52,139,0,0.558782,1000
3.52,140,0.04,0.558782,1000
3.52,141,0.08,0.558782,1000
3.52,142,0.12,0.558782,1000
3.52,143,0.16,0.558782,1000
3.52,144,0.2,0.558782,1000
3.52,145,0.24,0.558782,1000
3.52,146,0.28,0.558782,1000
3.52,147,0.32,0.558782,1000
3.52,148,0.36,0.558782,1000
3.52,149,0,0.598782,1000
3.52,150,0.04,0.598782,1000
3.52,151,0.08,0.598782,1000
3.52,152,0.12,0.598782,1000
3.52,153,0.16,0.598782,1000
3.52,154,0.2,0.598782,1000
3.52,155,0.24,0.598782,1000
3.52,156,0.28,0.598782,1000
3.52,157,0.32,0.598782,1000
3.52,158,0.36,0.598782,1000
3.52,159,0,0.638782,1000
3.52,160,0.04,0.638782,1000
3.52,161,0.08,0.638782,1000
3.52,162,0.12,0.638782,1000
3.52,163,0.16,0.638782,1000
3.52,164,0.2,0.638782,1000
3.52,165,0.24,0.638782,1000
3.52,166,0.28,0.638782,1000
3.52,167,0.32,0.638782,1000
3.52,168,0.36,0.638782,1000
3.52,169,0,0.678782,1000
3.52,170,0.04,0.678782,1000
3.52,171,0.08,0.678782,1000
3.52,172,0.12,0.678782,1000
3.52,173,0.16,0.678782,1000
3.52,174,0.2,0.678782,1000
3.52,175,0.24,0.678782,1000
3.52,176,0.28,0.678782,1000
3.52,177,0.32,0.678782,1000
3.52,178,0.36,0.678782,1000
3.52,179,0,0.718782,1000
3.52,180,0.04,0.718782,1000
3.52,181,0.08,0.718782,1000
3.52,182,0.12,0.718782,1000
3.52,183,0.16,0.718782,1000
3.52,184,0.2,0.718782,1000
3.52,185,0.24,0.718782,1000
3.52,186,0.28,0.718782,1000
3.52,187,0.32,0.718782,1000
3.52,188,0.36,0.718782,1000
3.52,189,0,0.758782,1000
3.52,190,0.04,0.758782,1000
3.52,191,0.08,0.758782,1000
3.52,192,0.12,0.758782,1000
3.52,193,0.16,0.758782,1000
3.52,194,0.2,0.758782,1000
3.52,195,0.24,0.758782,1000
3.52,196,0.28,0.758782,1000
3.52,197,0.32,0.758782,1000
3.52,198,0.36,0.758782,1000
3.54,0,0.04,-0.00123143,1000
3.54,1,0.08,-0.00123143,1000
3.54,2,0.12,-0.00123143,1000
3.54,3,0.16,-0.00123143,1000
3.54,4,0.2,-0.00123143,1000
3.54,5,0.24,-0.00123143,1000
3.54,6,0.28,-0.00123143,1000
3.54,7,0.32,-0.00123143,1000
3.54,8,0.36,-0.00123143,1000
3.54,9,0,0.0387686,1000
3.54,10,0.04,0.0387686,1000
3.54,11,0.08,0.0387686,1000
3.54,12,0.12,0.0387686,1000
3.54,13,0.16,0.0387686,1000
3.54,14,0.2,0.0387686,1000
3.54,15,0.24,0.0387686,1000
3.54,16,0.28,0.0387686,1000
3.54,17,0.32,0.0387686,1000
3.54,18,0.36,0.0387686,1000
3.54,19,0,0.0787686,1000
3.54,20,0.04,0.0787686,1000
3.54,21,0.08,0.0787686,1000
3.54,22,0.12,0.0787686,1000
3.54,23,0.16,0.0787686,1000
3.54,24,0.2,0.0787686,1000
3.54,25,0.24,0.0787686,1000
3.54,26,0.28,0.0787686,1000
3.54,27,0.32,0.0787686,1000
3.54,28,0.36,0.0787686,1000
3.54,29,0,0.118769,1000
3.54,30,0.04,0.118769,1000
3.54,31,0.08,0.118769,1000
3.54,32,0.12,0.118769,1000
3.54,33,0.16,0.118769,1000
3.54,34,0.2,0.118769,1000
3.54,35,0.24,0.118769,1000
3.54,36,0.28,0.118769,1000
3.54,37,0.32,0.118769,1000
3.54,38,0.36,0.118769,1000
3.54,39,0,0.158769,1000
3.54,40,0.04,0.158769,1000
3.54,41,0.08,0.158769,1000
3.54,42,0.12,0.158769,1000
3.54,43,0.16,0.158769,1000
3.54,44,0.2,0.158769,1000
3.54,45,0.24,0.158769,1000
3.54,46,0.28,0.158769,1000
3.54,47,0.32,0.158769,1000
3.54,48,0.36,0.158769,1000
3.54,49,0,0.198769,1000
3.54,50,0.04,0.198769,1000
3.54,51,0.08,0.198769,1000
3.54,52,0.12,0.198769,1000
3.54,53,0.16,0.198769,1000
3.54,54,0.2,0.198769,1000
3.54,55,0.24,0.198769,1000
3.54,56,0.28,0.198769,1000
3.54,57,0.32,0.198769,1000
3.54,58,0.36,0.198769,1000
3.54,59,0,0.238769,1000
3.54,60,0.04,0.238769,1000
3.54,61,0.08,0.238769,1000
3.54,62,0.12,0.238769,1000
3.54,63,0.16,0.238769,1000
3.54,64,0.2,0.238769,1000
3.54,65,0.24,0.238769,1000
3.54,66,0.28,0.238769,1000
3.54,67,0.32,0.238769,1000
3.54,68,0.36,0.238769,1000
3.54,69,0,0.278769,1000
3.54,70,0.04,0.278769,1000
3.54,71,0.08,0.278769,1000
3.54,72,0.12,0.278769,1000
3.54,73,0.16,0.278769,1000
3.54,74,0.2,0.278769,1000
3.54,75,0.24,0.278769,1000
3.54,76,0.28,0.278769,1000
3.54,77,0.32,0.278769,1000
3.54,78,0.36,0.278769,1000
3.54,79,0,0.318769,1000
3.54,80,0.04,0.318769,1000
3.54,81,0.08,0.318769,1000
3.54,82,0.12,0.318769,1000
3.54,83,0.16,0.318769,1000
3.54,84,0.2,0.318769,1000
3.54,85,0.24,0.318769,1000
3.54,86,0.28,0.318769,1000
3.54,87,0.32,0.318769,1000
3.54,88,0.36,0.318769,1000
3.54,89,0,0.358769,1000
3.54,90,0.04,0.358769,1000
3.54,91,0.08,0.358769,1000
3.54,92,0.12,0.358769,1000
3.54,93,0.16,0.358769,1000
3.54,94,0.2,0.358769,1000
3.54,95,0.24,0.358769,1000
3.54,96,0.28,0.358769,1000
3.54,97,0.32,0.358769,1000
3.54,98,0.36,0.358769,1000
3.54,99,0,0.398769,1000
3.54,100,0.04,0.398769,1000
3.54,101,0.08,0.398769,1000
3.54,102,0.12,0.398769,1000
3.54,103,0.16,0.398769,1000
3.54,104,0.2,0.398769,1000
3.54,105,0.24,0.398769,1000
3.54,106,0.28,0.398769,1000
3.54,107,0.32,0.398769,1000
3.54,108,0.36,0.398769,1000
3.54,109,0,0.438769,1000
3.54,110,0.04,0.438769,1000
3.54,111,0.08,0.438769,1000
3.54,112,0.12,0.438769,1000
3.54,113,0.16,0.438769,1000
3.54,114,0.2,0.438769,1000
3.54,115,0.24,0.438769,1000
3.54,116,0.28,0.438769,1000
3.54,117,0.32,0.438769,1000
3.54,118,0.36,0.438769,1000
3.54,119,0,0.478769,1000
3.54,120,0.04,0.478769,1000
3.54,121,0.08,0.478769,1000
3.54,122,0.12,0.478769,1000
3.54,123,0.16,0.478769,1000
3.54,124,0.2,0.478769,1000
3.54,125,0.24,0.478769,1000
3.54,126,0.28,0.478769,1000
3.54,127,0.32,0.478769,1000
3.54,128,0.36,0.478769,1000
3.54,129,0,0.518769,1000
3.54,130,0.04,0.518769,1000
3.54,131,0.08,0.518769,1000
3.54,132,0.12,0.518769,1000
3.54,133,0.16,0.518769,1000
3.54,134,0.2,0.518769,1000
3.54,135,0.24,0.518769,1000
3.54,136,0.28,0.518769,1000
3.54,137,0.32,0.518769,1000
3.54,138,0.36,0.518769,1000
3.54,139,0,0.558769,1000
3.54,140,0.04,0.558769,1000
3.54,141,0.08,0.558769,1000
3.54,142,0.12,0.558769,1000
3.54,143,0.16,0.558769,1000
3.54,144,0.2,0.558769,1000
3.54,145,0.24,0.558769,1000
3.54,146,0.28,0.558769,1000
3.54,147,0.32,0.558769,1000
3.54,148,0.36,0.558769,1000
3.54,149,0,0.598769,1000
3.54,150,0.04,0.598769,1000
3.54,151,0.08,0.598769,1000
3.54,152,0.12,0.598769,1000
3.54,153,0.16,0.598769,1000
3.54,154,0.2,0.598769,1000
3.54,155,0.24,0.598769,1000
3.54,156,0.28,0.598769,1000
3.54,157,0.32,0.598769,1000
3.54,158,0.36,0.598769,1000
3.54,159,0,0.638769,1000
3.54,160,0.04,0.638769,1000
3.54,161,0.08,0.638769,1000
3.54,162,0.12,0.638769,1000
3.54,163,0.16,0.638769,1000
3.54,164,0.2,0.638769,1000
3.54,165,0.24,0.638769,1000
3.54,166,0.28,0.638769,1000
3.54,167,0.32,0.638769,1000
3.54,168,0.36,0.638769,1000
3.54,169,0,0.678769,1000
3.54,170,0.04,0.678769,1000
3.54,171,0.08,0.678769,1000
3.54,172,0.12,0.678769,1000
3.54,173,0.16,0.678769,1000
3.54,174,0.2,0.678769,1000
3.54,175,0.24,0.678769,1000
3.54,176,0.28,0.678769,1000
3.54,177,0.32,0.678769,1000
3.54,178,0.36,0.678769,1000
3.54,179,0,0.718769,1000
3.54,180,0.04,0.718769,1000
3.54,181,0.08,0.718769,1000
3.54,182,0.12,0.718769,1000
3.54,183,0.16,0.718769,1000
3.54,184,0.2,0.718769,1000
3.54,185,0.24,0.718769,1000
3.54,186,0.28,0.718769,1000
3.54,187,0.32,0.718769,1000
3.54,188,0.36,0.718769,1000
3.54,189,0,0.758769,1000
3.54,190,0.04,0.758769,1000
3.54,191,0.08,0.758769,1000
3.54,192,0.12,0.758769,1000
3.54,193,0.16,0.758769,1000
3.54,194,0.2,0.758769,1000
3.54,195,0.24,0.758769,1000
3.54,196,0.28,0.758769,1000
3.54,197,0.32,0.758769,1000
3.54,198,0.36,0.758769,1000
3.56,0,0.04,-0.00124538,1000
3.56,1,0.08,-0.00124538,1000
3.56,2,0.12,-0.00124538,1000
3.56,3,0.16,-0.00124538,1000
3.56,4,0.2,-0.00124538,1000
3.56,5,0.24,-0.00124538,1000
3.56,6,0.28,-0.00124538,1000
3.56,7,0.32,-0.00124538,1000
3.56,8,0.36,-0.00124538,1000
3.56,9,0,0.0387546,1000
3.56,10,0.04,0.0387546,1000
3.56,11,0.08,0.0387546,1000
3.56,12,0.12,0.0387546,1000
3.56,13,0.16,0.0387546,1000
3.56,14,0.2,0.0387546,1000
3.56,15,0.24,0.0387546,1000
3.56,16,0.28,0.0387546,1000
3.56,17,0.32,0.0387546,1000
3.56,18,0.36,0.0387546,1000
3.56,19,0,0.0787546,1000
3.56,20,0.04,0.0787546,1000
3.56,21,0.08,0.0787546,1000
3.56,22,0.12,0.0787546,1000
3.56,23,0.16,0.0787546,1000
3.56,24,0.2,0.0787546,1000
3.56,25,0.24,0.0787546,1000
3.56,26,0.28,0.0787546,1000
3.56,27,0.32,0.0787546,1000
3.56,28,0.36,0.0787546,1000
3.56,29,0,0.118755,1000
3.56,30,0.04,0.118755,1000
3.56,31,0.08,0.118755,1000
3.56,32,0.12,0.118755,1000
3.56,33,0.16,0.118755,1000
3.56,34,0.2,0.118755,1000
3.56,35,0.24,0.118755,1000
3.56,36,0.28,0.118755,1000
3.56,37,0.32,0.118755,1000
3.56,38,0.36,0.118755,1000
3.56,39,0,0.158755,1000
3.56,40,0.04,0.158755,1000
3.56,41,0.08,0.158755,1000
3.56,42,0.12,0.158755,1000
3.56,43,0.16,0.158755,1000
3.56,44,0.2,0.158755,1000
3.56,45,0.24,0.158755,1000
3.56,46,0.28,0.158755,1000
3.56,47,0.32,0.158755,1000
3.56,48,0.36,0.158755,1000
3.56,49,0,0.198755,1000
3.56,50,0.04,0.198755,1000
3.56,51,0.08,0.198755,1000
3.56,52,0.12,0.198755,1000
3.56,53,0.16,0.198755,1000
3.56,54,0.2,0.198755,1000
3.56,55,0.24,0.198755,1000
3.56,56,0.28,0.198755,1000
3.56,57,0.32,0.198755,1000
3.56,58,0.36,0.198755,1000
3.56,59,0,0.238755,1000
3.56,60,0.04,0.238755,1000
3.56,61,0.08,0.238755,1000
3.56,62,0.12,0.238755,1000
3.56,63,0.16,0.238755,1000
3.56,64,0.2,0.238755,1000
3.56,65,0.24,0.238755,1000
3.56,66,0.28,0.238755,1000
3.56,67,0.32,0.238755,1000
3.56,68,0.36,0.238755,1000
3.56,69,0,0.278755,1000
3.56,70,0.04,0.278755,1000
3.56,71,0.08,0.278755,1000
3.56,72,0.12,0.278755,1000
3.56,73,0.16,0.278755,1000
3.56,74,0.2,0.278755,1000
3.56,75,0.24,0.278755,1000
3.56,76,0.28,0.278755,1000
3.56,77,0.32,0.278755,1000
3.56,78,0.36,0.278755,1000
3.56,79,0,0.318755,1000
3.56,80,0.04,0.318755,1000
3.56,81,0.08,0.318755,1000
3.56,82,0.12,0.318755,1000
3.56,83,0.16,0.318755,1000
3.56,84,0.2,0.318755,1000
3.56,85,0.24,0.318755,1000
3.56,86,0.28,0.318755,1000
3.56,87,0.32,0.318755,1000
3.56,88,0.36,0.318755,1000
3.56,89,0,0.358755,1000
3.56,90,0.04,0.358755,1000
3.56,91,0.08,0.358755,1000
3.56,92,0.12,0.358755,1000
3.56,93,0.16,0.358755,1000
3.56,94,0.2,0.358755,1000
3.56,95,0.24,0.358755,1000
3.56,96,0.28,0.358755,1000
3.56,97,0.32,0.358755,1000
3.56,98,0.36,0.358755,1000
3.56,99,0,0.398755,1000
3.56,100,0.04,0.398755,1000
3.56,101,0.08,0.398755,1000
3.56,102,0.12,0.398755,1000
3.56,103,0.16,0.398755,1000
3.56,104,0.2,0.398755,1000
3.56,105,0.24,0.398755,1000
3.56,106,0.28,0.398755,1000
3.56,107,0.32,0.398755,1000
3.56,108,0.36,0.398755,1000
3.56,109,0,0.438755,1000
3.56,110,0.04,0.438755,1000
3.56,111,0.08,0.438755,1000
3.56,112,0.12,0.438755,1000
3.56,113,0.16,0.438755,1000
3.56,114,0.2,0.438755,1000
3.56,115,0.24,0.438755,1000
3.56,116,0.28,0.438755,1000
3.56,117,0.32,0.438755,1000
3.56,118,0.36,0.438755,1000
3.56,119,0,0.478755,1000
3.56,120,0.04,0.478755,1000
3.56,121,0.08,0.478755,1000
3.56,122,0.12,0.478755,1000
3.56,123,0.16,0.478755,1000
3.56,124,0.2,0.478755,1000
3.56,125,0.24,0.478755,1000
3.56,126,0.28,0.478755,1000
3.56,127,0.32,0.478755,1000
3.56,128,0.36,0.478755,1000
3.56,129,0,0.518755,1000
3.56,130,0.04,0.518755,1000
3.56,131,0.08,0.518755,1000
3.56,132,0.12,0.518755,1000
3.56,133,0.16,0.518755,1000
3.56,134,0.2,0.518755,1000
3.56,135,0.24,0.518755,1000
3.56,136,0.28,0.518755,1000
3.56,137,0.32,0.518755,1000
3.56,138,0.36,0.518755,1000
3.56,139,0,0.558755,1000
3.56,140,0.04,0.558755,1000
3.56,141,0.08,0.558755,1000
3.56,142,0.12,0.558755,1000
3.56,143,0.16,0.558755,1000
3.56,144,0.2,0.558755,1000
3.56,145,0.24,0.558755,1000
3.56,146,0.28,0.558755,1000
3.56,147,0.32,0.558755,1000
3.56,148,0.36,0.558755,1000
3.56,149,0,0.598755,1000
3.56,150,0.04,0.598755,1000
3.56,151,0.08,0.598755,1000
3.56,152,0.12,0.598755,1000
3.56,153,0.16,0.598755,1000
3.56,154,0.2,0.598755,1000
3.56,155,0.24,0.598755,1000
3.56,156,0.28,0.598755,1000
3.56,157,0.32,0.598755,1000
3.56,158,0.36,0.598755,1000
3.56,159,0,0.638755,1000
3.56,160,0.04,0.638755,1000
3.56,161,0.08,0.638755,1000
3.56,162,0.12,0.638755,1000
3.56,163,0.16,0.638755,1000
3.56,164,0.2,0.638755,1000
3.56,165,0.24,0.638755,1000
3.56,166,0.28,0.638755,1000
3.56,167,0.32,0.638755,1000
3.56,168,0.36,0.638755,1000
3.56,169,0,0.678755,1000
3.56,170,0.04,0.678755,1000
3.56,171,0.08,0.678755,1000
3.56,172,0.12,0.678755,1000
3.56,173,0.16,0.678755,1000
3.56,174,0.2,0.678755,1000
3.56,175,0.24,0.678755,1000
3.56,176,0.28,0.678755,1000
3.56,177,0.32,0.678755,1000
3.56,178,0.36,0.678755,1000
3.56,179,0,0.718755,1000
3.56,180,0.04,0.718755,1000
3.56,181,0.08,0.718755,1000
3.56,182,0.12,0.718755,1000
3.56,183,0.16,0.718755,1000
3.56,184,0.2,0.718755,1000
3.56,185,0.24,0.718755,1000
3.56,186,0.28,0.718755,1000
3.56,187,0.32,0.718755,1000
3.56,188,0.36,0.718755,1000
3.56,189,0,0.758755,1000
3.56,190,0.04,0.758755,1000
3.56,191,0.08,0.758755,1000
3.56,192,0.12,0.758755,1000
3.56,193,0.16,0.758755,1000
3.56,194,0.2,0.758755,1000
3.56,195,0.24,0.758755,1000
3.56,196,0.28,0.758755,1000
3.56,197,0.32,0.758755,1000
3.56,198,0.36,0.758755,1000
3.58,0,0.04,-0.0012594,1000
3.58,1,0.08,-0.0012594,1000
3.58,2,0.12,-0.0012594,1000
3.58,3,0.16,-0.0012594,1000
3.58,4,0.2,-0.0012594,1000
3.58,5,0.24,-0.0012594,1000
3.58,6,0.28,-0.0012594,1000
3.58,7,0.32,-0.0012594,1000
3.58,8,0.36,-0.0012594,1000
3.58,9,0,0.0387406,1000
3.58,10,0.04,0.0387406,1000
3.58,11,0.08,0.0387406,1000
3.58,12,0.12,0.0387406,1000
3.58,13,0.16,0.0387406,1000
3.58,14,0.2,0.0387406,1000
3.58,15,0.24,0.0387406,1000
3.58,16,0.28,0.0387406,1000
3.58,17,0.32,0.0387406,1000
3.58,18,0.36,0.0387406,1000
3.58,19,0,0.0787406,1000
3.58,20,0.04,0.0787406,1000
3.58,21,0.08,0.0787406,1000
3.58,22,0.12,0.0787406,1000
3.58,23,0.16,0.0787406,1000
3.58,24,0.2,0.0787406,1000
3.58,25,0.24,0.0787406,1000
3.58,26,0.28,0.0787406,1000
3.58,27,0.32,0.0787406,1000
3.58,28,0.36,0.0787406,1000
3.58,29,0,0.118741,1000
3.58,30,0.04,0.118741,1000
3.58,31,0.08,0.118741,1000
3.58,32,0.12,0.118741,1000
3.58,33,0.16,0.118741,1000
3.58,34,0.2,0.118741,1000
3.58,35,0.24,0.118741,1000
3.58,36,0.28,0.118741,1000
3.58,37,0.32,0.118741,1000
3.58,38,0.36,0.118741,1000
3.58,39,0,0.158741,1000
3.58,40,0.04,0.158741,1000
3.58,41,0.08,0.158741,1000
3.58,42,0.12,0.158741,1000
3.58,43,0.16,0.158741,1000
