velocity_mps,angle_deg,range_m,max_height_m,time_of_flight_s,impact_velocity_mps,impact_angle_deg,v0x_mps,v0y_mps
5,20,5.140311112364821,4.149054253874249,1.0940409658779144,10.172511980823618,62.49161908635197,4.698463103929543,1.7101007166283435
5,21,5.15331158645728,4.163643714655075,1.1039887812970821,10.172511980823616,62.68552186646237,4.667902132486009,1.7918397477265013
5,22,5.1641444373930145,4.178810015074764,1.1139418383867097,10.172511980823616,62.888083991656515,4.635919272833937,1.87303296707956
5,23,5.17275515308217,4.194534677332443,1.1238952480655073,10.172511980823616,63.09919936728507,4.6025242672622015,1.953655642446369
5,24,5.179090501266966,4.210798543349352,1.1338440704705777,10.172511980823614,63.318758686023145,4.567727288213004,2.033683215379001
5,25,5.18309864992192,4.227581798110003,1.1437833204256298,10.172511980823618,63.54664961622272,4.531538935183249,2.1130913087034973
5,26,5.184729286186869,4.244863993803734,1.1537079729300104,10.172511980823616,63.7827569899841,4.493970231495835,2.191855733945387
5,27,5.183933733500763,4.262624074737211,1.1636129686531513,10.172511980823616,64.0269629902498,4.455032620941839,2.2699524986977337
5,28,5.180665066614622,4.280840402987547,1.1734932194197312,10.172511980823618,64.27914733625988,4.414737964294635,2.347357813929454
5,29,5.174878224173707,4.299490784764778,1.183343613671614,10.172511980823618,64.5391874667487,4.373098535696979,2.4240481012316852
5,30,5.166530118571557,4.31855249745158,1.193159021893439,10.172511980823616,64.8069587203036,4.330127018922194,2.4999999999999996
5,31,5.155579742791905,4.338002317287276,1.2029343019895717,10.172511980823614,65.08233451234992,4.285836503510562,2.575190374550271
5,32,5.14198827396872,4.357816547662413,1.2126643046010115,10.172511980823616,65.36518650827098,4.24024048078213,2.6495963211660243
5,33,5.125719173409284,4.3779710479894245,1.2223438783517289,10.172511980823616,65.65538479221686,4.193352839727121,2.7231951750751353
5,34,5.106738282840384,4.398441263114226,1.2319678750148169,10.172511980823614,65.95279803120079,4.145187862775209,2.7959645173537346
5,35,5.085013916653226,4.419202253232881,1.2415311545897247,10.172511980823614,66.25729363412715,4.095760221444959,2.8678821817552302
